,Weights,City
2514,"(2, 1, 3, 1, 0, 2)",Glasgow
2515,"(2, 1, 3, 1, 0, 3)",Nashville
2516,"(2, 1, 3, 1, 1, 0)",Glasgow
2517,"(2, 1, 3, 1, 1, 1)",Dresden
2518,"(2, 1, 3, 1, 1, 2)",Glasgow
2519,"(2, 1, 3, 1, 1, 3)",Manchester
2520,"(2, 1, 3, 1, 2, 0)",Manchester
2521,"(2, 1, 3, 1, 2, 1)",Dresden
2522,"(2, 1, 3, 1, 2, 2)",Nashville
2523,"(2, 1, 3, 1, 2, 3)",Dresden
2524,"(2, 1, 3, 1, 3, 0)",Aachen
2525,"(2, 1, 3, 1, 3, 1)",Dresden
2526,"(2, 1, 3, 1, 3, 2)",Dresden
2527,"(2, 1, 3, 1, 3, 3)",Dresden
2528,"(2, 1, 3, 2, 0, 0)",Glasgow
2529,"(2, 1, 3, 2, 0, 1)",Glasgow
2530,"(2, 1, 3, 2, 0, 2)",Glasgow
2531,"(2, 1, 3, 2, 0, 3)",Glasgow
2532,"(2, 1, 3, 2, 1, 0)",Dresden
2533,"(2, 1, 3, 2, 1, 1)",Dresden
2534,"(2, 1, 3, 2, 1, 2)",Aachen
2535,"(2, 1, 3, 2, 1, 3)",Glasgow
2536,"(2, 1, 3, 2, 2, 0)",Dresden
2537,"(2, 1, 3, 2, 2, 1)",Dresden
2538,"(2, 1, 3, 2, 2, 2)",Dresden
2539,"(2, 1, 3, 2, 2, 3)",Manchester
2540,"(2, 1, 3, 2, 3, 0)",Nashville
2541,"(2, 1, 3, 2, 3, 1)",Dresden
2542,"(2, 1, 3, 2, 3, 2)",Berlin
2543,"(2, 1, 3, 2, 3, 3)",Aachen
2544,"(2, 1, 3, 3, 0, 0)",Glasgow
2545,"(2, 1, 3, 3, 0, 1)",Glasgow
2546,"(2, 1, 3, 3, 0, 2)",Dresden
2547,"(2, 1, 3, 3, 0, 3)",Brussels
2548,"(2, 1, 3, 3, 1, 0)",Nashville
2549,"(2, 1, 3, 3, 1, 1)",Dresden
2550,"(2, 1, 3, 3, 1, 2)",Glasgow
2551,"(2, 1, 3, 3, 1, 3)",Manchester
2552,"(2, 1, 3, 3, 2, 0)",Nashville
2553,"(2, 1, 3, 3, 2, 1)",Dresden
2554,"(2, 1, 3, 3, 2, 2)",Dresden
2555,"(2, 1, 3, 3, 2, 3)",Dresden
2556,"(2, 1, 3, 3, 3, 0)",Trondheim
2557,"(2, 1, 3, 3, 3, 1)",Berlin
2558,"(2, 1, 3, 3, 3, 2)",Aachen
2559,"(2, 1, 3, 3, 3, 3)",Dresden
2560,"(2, 2, 0, 0, 0, 0)",Glasgow
2561,"(2, 2, 0, 0, 0, 1)",Glasgow
2562,"(2, 2, 0, 0, 0, 2)",Glasgow
2563,"(2, 2, 0, 0, 0, 3)",Brussels
2564,"(2, 2, 0, 0, 1, 0)",Newark
2565,"(2, 2, 0, 0, 1, 1)",Dresden
2566,"(2, 2, 0, 0, 1, 2)",Lausanne
2567,"(2, 2, 0, 0, 1, 3)",The Hague
2568,"(2, 2, 0, 0, 2, 0)",Dresden
2569,"(2, 2, 0, 0, 2, 1)",Munich
2570,"(2, 2, 0, 0, 2, 2)",Munich
2571,"(2, 2, 0, 0, 2, 3)",Dresden
2572,"(2, 2, 0, 0, 3, 0)",Dresden
2573,"(2, 2, 0, 0, 3, 1)",Dresden
2574,"(2, 2, 0, 0, 3, 2)",Dresden
2575,"(2, 2, 0, 0, 3, 3)",Dresden
2576,"(2, 2, 0, 1, 0, 0)",Newark
2577,"(2, 2, 0, 1, 0, 1)",Glasgow
2578,"(2, 2, 0, 1, 0, 2)",Glasgow
2579,"(2, 2, 0, 1, 0, 3)",Lausanne
2580,"(2, 2, 0, 1, 1, 0)",Dresden
2581,"(2, 2, 0, 1, 1, 1)",Ottawa
2582,"(2, 2, 0, 1, 1, 2)",Glasgow
2583,"(2, 2, 0, 1, 1, 3)",Brussels
2584,"(2, 2, 0, 1, 2, 0)",Basel
2585,"(2, 2, 0, 1, 2, 1)",Munich
2586,"(2, 2, 0, 1, 2, 2)",Dresden
2587,"(2, 2, 0, 1, 2, 3)",Dresden
2588,"(2, 2, 0, 1, 3, 0)",Dresden
2589,"(2, 2, 0, 1, 3, 1)",Basel
2590,"(2, 2, 0, 1, 3, 2)",Lausanne
2591,"(2, 2, 0, 1, 3, 3)",Dresden
2592,"(2, 2, 0, 2, 0, 0)",Canberra
2593,"(2, 2, 0, 2, 0, 1)",Glasgow
2594,"(2, 2, 0, 2, 0, 2)",Dresden
2595,"(2, 2, 0, 2, 0, 3)",Basel
2596,"(2, 2, 0, 2, 1, 0)",Dresden
2597,"(2, 2, 0, 2, 1, 1)",Basel
2598,"(2, 2, 0, 2, 1, 2)",Dresden
2599,"(2, 2, 0, 2, 1, 3)",Basel
2600,"(2, 2, 0, 2, 2, 0)",Dresden
2601,"(2, 2, 0, 2, 2, 1)",Dresden
2602,"(2, 2, 0, 2, 2, 2)",Ottawa
2603,"(2, 2, 0, 2, 2, 3)",The Hague
2604,"(2, 2, 0, 2, 3, 0)",Ottawa
2605,"(2, 2, 0, 2, 3, 1)",Munich
2606,"(2, 2, 0, 2, 3, 2)",Dresden
2607,"(2, 2, 0, 2, 3, 3)",Dresden
2608,"(2, 2, 0, 3, 0, 0)",Glasgow
2609,"(2, 2, 0, 3, 0, 1)",Glasgow
2610,"(2, 2, 0, 3, 0, 2)",Basel
2611,"(2, 2, 0, 3, 0, 3)",Basel
2612,"(2, 2, 0, 3, 1, 0)",Ottawa
2613,"(2, 2, 0, 3, 1, 1)",Dresden
2614,"(2, 2, 0, 3, 1, 2)",Lausanne
2615,"(2, 2, 0, 3, 1, 3)",Basel
2616,"(2, 2, 0, 3, 2, 0)",Basel
2617,"(2, 2, 0, 3, 2, 1)",Dresden
2618,"(2, 2, 0, 3, 2, 2)",Dresden
2619,"(2, 2, 0, 3, 2, 3)",Dresden
2620,"(2, 2, 0, 3, 3, 0)",Munich
2621,"(2, 2, 0, 3, 3, 1)",Dresden
2622,"(2, 2, 0, 3, 3, 2)",Dresden
2623,"(2, 2, 0, 3, 3, 3)",Dresden
2624,"(2, 2, 1, 0, 0, 0)",Glasgow
2625,"(2, 2, 1, 0, 0, 1)",Glasgow
2626,"(2, 2, 1, 0, 0, 2)",Glasgow
2627,"(2, 2, 1, 0, 0, 3)",Brussels
2628,"(2, 2, 1, 0, 1, 0)",Munich
2629,"(2, 2, 1, 0, 1, 1)",Glasgow
2630,"(2, 2, 1, 0, 1, 2)",Dresden
2631,"(2, 2, 1, 0, 1, 3)",Brussels
2632,"(2, 2, 1, 0, 2, 0)",Dresden
2633,"(2, 2, 1, 0, 2, 1)",Dresden
2634,"(2, 2, 1, 0, 2, 2)",Munich
2635,"(2, 2, 1, 0, 2, 3)",Manchester
2636,"(2, 2, 1, 0, 3, 0)",Dresden
2637,"(2, 2, 1, 0, 3, 1)",Dresden
2638,"(2, 2, 1, 0, 3, 2)",Dresden
2639,"(2, 2, 1, 0, 3, 3)",Dresden
2640,"(2, 2, 1, 1, 0, 0)",Glasgow
2641,"(2, 2, 1, 1, 0, 1)",Glasgow
2642,"(2, 2, 1, 1, 0, 2)",Dresden
2643,"(2, 2, 1, 1, 0, 3)",Glasgow
2644,"(2, 2, 1, 1, 1, 0)",Dresden
2645,"(2, 2, 1, 1, 1, 1)",Glasgow
2646,"(2, 2, 1, 1, 1, 2)",Dresden
2647,"(2, 2, 1, 1, 1, 3)",Glasgow
2648,"(2, 2, 1, 1, 2, 0)",Dresden
2649,"(2, 2, 1, 1, 2, 1)",Glasgow
2650,"(2, 2, 1, 1, 2, 2)",Stuttgart
2651,"(2, 2, 1, 1, 2, 3)",Dresden
2652,"(2, 2, 1, 1, 3, 0)",Dresden
2653,"(2, 2, 1, 1, 3, 1)",Dresden
2654,"(2, 2, 1, 1, 3, 2)",Dresden
2655,"(2, 2, 1, 1, 3, 3)",The Hague
2656,"(2, 2, 1, 2, 0, 0)",Canberra
2657,"(2, 2, 1, 2, 0, 1)",Canberra
2658,"(2, 2, 1, 2, 0, 2)",Brussels
2659,"(2, 2, 1, 2, 0, 3)",Glasgow
2660,"(2, 2, 1, 2, 1, 0)",Dresden
2661,"(2, 2, 1, 2, 1, 1)",Dresden
2662,"(2, 2, 1, 2, 1, 2)",Glasgow
2663,"(2, 2, 1, 2, 1, 3)",Brussels
2664,"(2, 2, 1, 2, 2, 0)",Dresden
2665,"(2, 2, 1, 2, 2, 1)",Munich
2666,"(2, 2, 1, 2, 2, 2)",Dresden
2667,"(2, 2, 1, 2, 2, 3)",Leeds
2668,"(2, 2, 1, 2, 3, 0)",Dresden
2669,"(2, 2, 1, 2, 3, 1)",Dresden
2670,"(2, 2, 1, 2, 3, 2)",Dresden
2671,"(2, 2, 1, 2, 3, 3)",Manchester
2672,"(2, 2, 1, 3, 0, 0)",Seattle
2673,"(2, 2, 1, 3, 0, 1)",Ottawa
2674,"(2, 2, 1, 3, 0, 2)",Canberra
2675,"(2, 2, 1, 3, 0, 3)",Glasgow
2676,"(2, 2, 1, 3, 1, 0)",Munich
2677,"(2, 2, 1, 3, 1, 1)",Dresden
2678,"(2, 2, 1, 3, 1, 2)",Glasgow
2679,"(2, 2, 1, 3, 1, 3)",Glasgow
2680,"(2, 2, 1, 3, 2, 0)",Canberra
2681,"(2, 2, 1, 3, 2, 1)",Dresden
2682,"(2, 2, 1, 3, 2, 2)",Aachen
2683,"(2, 2, 1, 3, 2, 3)",Dresden
2684,"(2, 2, 1, 3, 3, 0)",Munich
2685,"(2, 2, 1, 3, 3, 1)",Dresden
2686,"(2, 2, 1, 3, 3, 2)",Bergen
2687,"(2, 2, 1, 3, 3, 3)",Dresden
2688,"(2, 2, 2, 0, 0, 0)",Glasgow
2689,"(2, 2, 2, 0, 0, 1)",Glasgow
2690,"(2, 2, 2, 0, 0, 2)",Glasgow
2691,"(2, 2, 2, 0, 0, 3)",Glasgow
2692,"(2, 2, 2, 0, 1, 0)",Glasgow
2693,"(2, 2, 2, 0, 1, 1)",Dresden
2694,"(2, 2, 2, 0, 1, 2)",Glasgow
2695,"(2, 2, 2, 0, 1, 3)",Glasgow
2696,"(2, 2, 2, 0, 2, 0)",Dresden
2697,"(2, 2, 2, 0, 2, 1)",Manchester
2698,"(2, 2, 2, 0, 2, 2)",Dresden
2699,"(2, 2, 2, 0, 2, 3)",Dresden
2700,"(2, 2, 2, 0, 3, 0)",Dresden
2701,"(2, 2, 2, 0, 3, 1)",Munich
2702,"(2, 2, 2, 0, 3, 2)",Stuttgart
2703,"(2, 2, 2, 0, 3, 3)",Manchester
2704,"(2, 2, 2, 1, 0, 0)",Glasgow
2705,"(2, 2, 2, 1, 0, 1)",Brussels
2706,"(2, 2, 2, 1, 0, 2)",Glasgow
2707,"(2, 2, 2, 1, 0, 3)",Brussels
2708,"(2, 2, 2, 1, 1, 0)",Dresden
2709,"(2, 2, 2, 1, 1, 1)",Glasgow
2710,"(2, 2, 2, 1, 1, 2)",Glasgow
2711,"(2, 2, 2, 1, 1, 3)",Glasgow
2712,"(2, 2, 2, 1, 2, 0)",Dresden
2713,"(2, 2, 2, 1, 2, 1)",Dresden
2714,"(2, 2, 2, 1, 2, 2)",Leeds
2715,"(2, 2, 2, 1, 2, 3)",Manchester
2716,"(2, 2, 2, 1, 3, 0)",Bergen
2717,"(2, 2, 2, 1, 3, 1)",Stuttgart
2718,"(2, 2, 2, 1, 3, 2)",Dresden
2719,"(2, 2, 2, 1, 3, 3)",Stuttgart
2720,"(2, 2, 2, 2, 0, 0)",Dresden
2721,"(2, 2, 2, 2, 0, 1)",Glasgow
2722,"(2, 2, 2, 2, 0, 2)",Glasgow
2723,"(2, 2, 2, 2, 0, 3)",Glasgow
2724,"(2, 2, 2, 2, 1, 0)",Glasgow
2725,"(2, 2, 2, 2, 1, 1)",Glasgow
2726,"(2, 2, 2, 2, 1, 2)",Glasgow
2727,"(2, 2, 2, 2, 1, 3)",Glasgow
2728,"(2, 2, 2, 2, 2, 0)",Dresden
2729,"(2, 2, 2, 2, 2, 1)",Aachen
2730,"(2, 2, 2, 2, 2, 2)",Stuttgart
2731,"(2, 2, 2, 2, 2, 3)",Aachen
2732,"(2, 2, 2, 2, 3, 0)",Trondheim
2733,"(2, 2, 2, 2, 3, 1)",Dresden
2734,"(2, 2, 2, 2, 3, 2)",Stuttgart
2735,"(2, 2, 2, 2, 3, 3)",Manchester
2736,"(2, 2, 2, 3, 0, 0)",Glasgow
2737,"(2, 2, 2, 3, 0, 1)",Stuttgart
2738,"(2, 2, 2, 3, 0, 2)",Glasgow
2739,"(2, 2, 2, 3, 0, 3)",Glasgow
2740,"(2, 2, 2, 3, 1, 0)",Glasgow
2741,"(2, 2, 2, 3, 1, 1)",Dresden
2742,"(2, 2, 2, 3, 1, 2)",Glasgow
2743,"(2, 2, 2, 3, 1, 3)",Glasgow
2744,"(2, 2, 2, 3, 2, 0)",Dresden
2745,"(2, 2, 2, 3, 2, 1)",Bergen
2746,"(2, 2, 2, 3, 2, 2)",Dresden
2747,"(2, 2, 2, 3, 2, 3)",Stuttgart
2748,"(2, 2, 2, 3, 3, 0)",Dresden
2749,"(2, 2, 2, 3, 3, 1)",Stuttgart
2750,"(2, 2, 2, 3, 3, 2)",Aachen
2751,"(2, 2, 2, 3, 3, 3)",Manchester
2752,"(2, 2, 3, 0, 0, 0)",Glasgow
2753,"(2, 2, 3, 0, 0, 1)",Glasgow
2754,"(2, 2, 3, 0, 0, 2)",Glasgow
2755,"(2, 2, 3, 0, 0, 3)",Brussels
2756,"(2, 2, 3, 0, 1, 0)",Nashville
2757,"(2, 2, 3, 0, 1, 1)",Glasgow
2758,"(2, 2, 3, 0, 1, 2)",Brussels
2759,"(2, 2, 3, 0, 1, 3)",Dresden
2760,"(2, 2, 3, 0, 2, 0)",Nashville
2761,"(2, 2, 3, 0, 2, 1)",Glasgow
2762,"(2, 2, 3, 0, 2, 2)",Dresden
2763,"(2, 2, 3, 0, 2, 3)",Dresden
2764,"(2, 2, 3, 0, 3, 0)",Aachen
2765,"(2, 2, 3, 0, 3, 1)",Dresden
2766,"(2, 2, 3, 0, 3, 2)",Dresden
2767,"(2, 2, 3, 0, 3, 3)",Manchester
2768,"(2, 2, 3, 1, 0, 0)",Canberra
2769,"(2, 2, 3, 1, 0, 1)",Glasgow
2770,"(2, 2, 3, 1, 0, 2)",Glasgow
2771,"(2, 2, 3, 1, 0, 3)",Glasgow
2772,"(2, 2, 3, 1, 1, 0)",Dresden
2773,"(2, 2, 3, 1, 1, 1)",Glasgow
2774,"(2, 2, 3, 1, 1, 2)",Glasgow
2775,"(2, 2, 3, 1, 1, 3)",Glasgow
2776,"(2, 2, 3, 1, 2, 0)",Dresden
2777,"(2, 2, 3, 1, 2, 1)",Dresden
2778,"(2, 2, 3, 1, 2, 2)",Manchester
2779,"(2, 2, 3, 1, 2, 3)",Stuttgart
2780,"(2, 2, 3, 1, 3, 0)",Aachen
2781,"(2, 2, 3, 1, 3, 1)",Dresden
2782,"(2, 2, 3, 1, 3, 2)",Stuttgart
2783,"(2, 2, 3, 1, 3, 3)",Manchester
2784,"(2, 2, 3, 2, 0, 0)",Dresden
2785,"(2, 2, 3, 2, 0, 1)",Glasgow
2786,"(2, 2, 3, 2, 0, 2)",Glasgow
2787,"(2, 2, 3, 2, 0, 3)",Glasgow
2788,"(2, 2, 3, 2, 1, 0)",Glasgow
2789,"(2, 2, 3, 2, 1, 1)",Canberra
2790,"(2, 2, 3, 2, 1, 2)",Glasgow
2791,"(2, 2, 3, 2, 1, 3)",Glasgow
2792,"(2, 2, 3, 2, 2, 0)",Bergen
2793,"(2, 2, 3, 2, 2, 1)",Nashville
2794,"(2, 2, 3, 2, 2, 2)",Dresden
2795,"(2, 2, 3, 2, 2, 3)",Glasgow
2796,"(2, 2, 3, 2, 3, 0)",Aachen
2797,"(2, 2, 3, 2, 3, 1)",Stuttgart
2798,"(2, 2, 3, 2, 3, 2)",Stuttgart
2799,"(2, 2, 3, 2, 3, 3)",Dresden
2800,"(2, 2, 3, 3, 0, 0)",Glasgow
2801,"(2, 2, 3, 3, 0, 1)",Glasgow
2802,"(2, 2, 3, 3, 0, 2)",Dresden
2803,"(2, 2, 3, 3, 0, 3)",Glasgow
2804,"(2, 2, 3, 3, 1, 0)",Dresden
2805,"(2, 2, 3, 3, 1, 1)",Glasgow
2806,"(2, 2, 3, 3, 1, 2)",Glasgow
2807,"(2, 2, 3, 3, 1, 3)",Glasgow
2808,"(2, 2, 3, 3, 2, 0)",Bergen
2809,"(2, 2, 3, 3, 2, 1)",Dresden
2810,"(2, 2, 3, 3, 2, 2)",Dresden
2811,"(2, 2, 3, 3, 2, 3)",Dresden
2812,"(2, 2, 3, 3, 3, 0)",Nashville
2813,"(2, 2, 3, 3, 3, 1)",Bergen
2814,"(2, 2, 3, 3, 3, 2)",Aachen
2815,"(2, 2, 3, 3, 3, 3)",Dresden
2816,"(2, 3, 0, 0, 0, 0)",Glasgow
2817,"(2, 3, 0, 0, 0, 1)",Glasgow
2818,"(2, 3, 0, 0, 0, 2)",Glasgow
2819,"(2, 3, 0, 0, 0, 3)",Glasgow
2820,"(2, 3, 0, 0, 1, 0)",Dresden
2821,"(2, 3, 0, 0, 1, 1)",Glasgow
2822,"(2, 3, 0, 0, 1, 2)",Newark
2823,"(2, 3, 0, 0, 1, 3)",Munich
2824,"(2, 3, 0, 0, 2, 0)",Dresden
2825,"(2, 3, 0, 0, 2, 1)",Munich
2826,"(2, 3, 0, 0, 2, 2)",Dresden
2827,"(2, 3, 0, 0, 2, 3)",Dresden
2828,"(2, 3, 0, 0, 3, 0)",Bergen
2829,"(2, 3, 0, 0, 3, 1)",Dresden
2830,"(2, 3, 0, 0, 3, 2)",Munich
2831,"(2, 3, 0, 0, 3, 3)",Basel
2832,"(2, 3, 0, 1, 0, 0)",Glasgow
2833,"(2, 3, 0, 1, 0, 1)",Glasgow
2834,"(2, 3, 0, 1, 0, 2)",Glasgow
2835,"(2, 3, 0, 1, 0, 3)",Brussels
2836,"(2, 3, 0, 1, 1, 0)",Dresden
2837,"(2, 3, 0, 1, 1, 1)",Glasgow
2838,"(2, 3, 0, 1, 1, 2)",Dresden
2839,"(2, 3, 0, 1, 1, 3)",Dresden
2840,"(2, 3, 0, 1, 2, 0)",Dresden
2841,"(2, 3, 0, 1, 2, 1)",Munich
2842,"(2, 3, 0, 1, 2, 2)",Dresden
2843,"(2, 3, 0, 1, 2, 3)",Munich
2844,"(2, 3, 0, 1, 3, 0)",Munich
2845,"(2, 3, 0, 1, 3, 1)",Dresden
2846,"(2, 3, 0, 1, 3, 2)",Basel
2847,"(2, 3, 0, 1, 3, 3)",Munich
2848,"(2, 3, 0, 2, 0, 0)",Glasgow
2849,"(2, 3, 0, 2, 0, 1)",Glasgow
2850,"(2, 3, 0, 2, 0, 2)",Glasgow
2851,"(2, 3, 0, 2, 0, 3)",Lausanne
2852,"(2, 3, 0, 2, 1, 0)",Glasgow
2853,"(2, 3, 0, 2, 1, 1)",Basel
2854,"(2, 3, 0, 2, 1, 2)",Basel
2855,"(2, 3, 0, 2, 1, 3)",Basel
2856,"(2, 3, 0, 2, 2, 0)",Basel
2857,"(2, 3, 0, 2, 2, 1)",Dresden
2858,"(2, 3, 0, 2, 2, 2)",Basel
2859,"(2, 3, 0, 2, 2, 3)",Basel
2860,"(2, 3, 0, 2, 3, 0)",Dresden
2861,"(2, 3, 0, 2, 3, 1)",Dresden
2862,"(2, 3, 0, 2, 3, 2)",Munich
2863,"(2, 3, 0, 2, 3, 3)",Munich
2864,"(2, 3, 0, 3, 0, 0)",Canberra
2865,"(2, 3, 0, 3, 0, 1)",Glasgow
2866,"(2, 3, 0, 3, 0, 2)",Glasgow
2867,"(2, 3, 0, 3, 0, 3)",Dresden
2868,"(2, 3, 0, 3, 1, 0)",Dresden
2869,"(2, 3, 0, 3, 1, 1)",Basel
2870,"(2, 3, 0, 3, 1, 2)",Munich
2871,"(2, 3, 0, 3, 1, 3)",Basel
2872,"(2, 3, 0, 3, 2, 0)",Stuttgart
2873,"(2, 3, 0, 3, 2, 1)",Dresden
2874,"(2, 3, 0, 3, 2, 2)",Basel
2875,"(2, 3, 0, 3, 2, 3)",Munich
2876,"(2, 3, 0, 3, 3, 0)",Dresden
2877,"(2, 3, 0, 3, 3, 1)",Dresden
2878,"(2, 3, 0, 3, 3, 2)",Basel
2879,"(2, 3, 0, 3, 3, 3)",Hamburg
2880,"(2, 3, 1, 0, 0, 0)",Glasgow
2881,"(2, 3, 1, 0, 0, 1)",Glasgow
2882,"(2, 3, 1, 0, 0, 2)",Glasgow
2883,"(2, 3, 1, 0, 0, 3)",Glasgow
2884,"(2, 3, 1, 0, 1, 0)",Dresden
2885,"(2, 3, 1, 0, 1, 1)",Glasgow
2886,"(2, 3, 1, 0, 1, 2)",Brussels
2887,"(2, 3, 1, 0, 1, 3)",Brussels
2888,"(2, 3, 1, 0, 2, 0)",Dresden
2889,"(2, 3, 1, 0, 2, 1)",Munich
2890,"(2, 3, 1, 0, 2, 2)",Munich
2891,"(2, 3, 1, 0, 2, 3)",Dresden
2892,"(2, 3, 1, 0, 3, 0)",Munich
2893,"(2, 3, 1, 0, 3, 1)",Dresden
2894,"(2, 3, 1, 0, 3, 2)",Dresden
2895,"(2, 3, 1, 0, 3, 3)",Munich
2896,"(2, 3, 1, 1, 0, 0)",Glasgow
2897,"(2, 3, 1, 1, 0, 1)",Canberra
2898,"(2, 3, 1, 1, 0, 2)",Glasgow
2899,"(2, 3, 1, 1, 0, 3)",Glasgow
2900,"(2, 3, 1, 1, 1, 0)",Glasgow
2901,"(2, 3, 1, 1, 1, 1)",Glasgow
2902,"(2, 3, 1, 1, 1, 2)",Glasgow
2903,"(2, 3, 1, 1, 1, 3)",Brussels
2904,"(2, 3, 1, 1, 2, 0)",Bergen
2905,"(2, 3, 1, 1, 2, 1)",Dresden
2906,"(2, 3, 1, 1, 2, 2)",Munich
2907,"(2, 3, 1, 1, 2, 3)",Dresden
2908,"(2, 3, 1, 1, 3, 0)",Munich
2909,"(2, 3, 1, 1, 3, 1)",Dresden
2910,"(2, 3, 1, 1, 3, 2)",Dresden
2911,"(2, 3, 1, 1, 3, 3)",Dresden
2912,"(2, 3, 1, 2, 0, 0)",Glasgow
2913,"(2, 3, 1, 2, 0, 1)",Glasgow
2914,"(2, 3, 1, 2, 0, 2)",Glasgow
2915,"(2, 3, 1, 2, 0, 3)",Brussels
2916,"(2, 3, 1, 2, 1, 0)",Glasgow
2917,"(2, 3, 1, 2, 1, 1)",Dresden
2918,"(2, 3, 1, 2, 1, 2)",Glasgow
2919,"(2, 3, 1, 2, 1, 3)",Glasgow
2920,"(2, 3, 1, 2, 2, 0)",Munich
2921,"(2, 3, 1, 2, 2, 1)",Stuttgart
2922,"(2, 3, 1, 2, 2, 2)",Glasgow
2923,"(2, 3, 1, 2, 2, 3)",Stuttgart
2924,"(2, 3, 1, 2, 3, 0)",Dresden
2925,"(2, 3, 1, 2, 3, 1)",Dresden
2926,"(2, 3, 1, 2, 3, 2)",Dresden
2927,"(2, 3, 1, 2, 3, 3)",Aachen
2928,"(2, 3, 1, 3, 0, 0)",Glasgow
2929,"(2, 3, 1, 3, 0, 1)",Glasgow
2930,"(2, 3, 1, 3, 0, 2)",Canberra
2931,"(2, 3, 1, 3, 0, 3)",Canberra
2932,"(2, 3, 1, 3, 1, 0)",Canberra
2933,"(2, 3, 1, 3, 1, 1)",Glasgow
2934,"(2, 3, 1, 3, 1, 2)",Dresden
2935,"(2, 3, 1, 3, 1, 3)",Dresden
2936,"(2, 3, 1, 3, 2, 0)",Munich
2937,"(2, 3, 1, 3, 2, 1)",Dresden
2938,"(2, 3, 1, 3, 2, 2)",Dresden
2939,"(2, 3, 1, 3, 2, 3)",Dresden
2940,"(2, 3, 1, 3, 3, 0)",Bergen
2941,"(2, 3, 1, 3, 3, 1)",Munich
2942,"(2, 3, 1, 3, 3, 2)",Stuttgart
2943,"(2, 3, 1, 3, 3, 3)",Dresden
2944,"(2, 3, 2, 0, 0, 0)",Canberra
2945,"(2, 3, 2, 0, 0, 1)",Brussels
2946,"(2, 3, 2, 0, 0, 2)",Glasgow
2947,"(2, 3, 2, 0, 0, 3)",Brussels
2948,"(2, 3, 2, 0, 1, 0)",Glasgow
2949,"(2, 3, 2, 0, 1, 1)",Glasgow
2950,"(2, 3, 2, 0, 1, 2)",Dresden
2951,"(2, 3, 2, 0, 1, 3)",Glasgow
2952,"(2, 3, 2, 0, 2, 0)",Glasgow
2953,"(2, 3, 2, 0, 2, 1)",Dresden
2954,"(2, 3, 2, 0, 2, 2)",Dresden
2955,"(2, 3, 2, 0, 2, 3)",Dresden
2956,"(2, 3, 2, 0, 3, 0)",Stuttgart
2957,"(2, 3, 2, 0, 3, 1)",Bergen
2958,"(2, 3, 2, 0, 3, 2)",Dresden
2959,"(2, 3, 2, 0, 3, 3)",Dresden
2960,"(2, 3, 2, 1, 0, 0)",Glasgow
2961,"(2, 3, 2, 1, 0, 1)",Glasgow
2962,"(2, 3, 2, 1, 0, 2)",Canberra
2963,"(2, 3, 2, 1, 0, 3)",Brussels
2964,"(2, 3, 2, 1, 1, 0)",Dresden
2965,"(2, 3, 2, 1, 1, 1)",Glasgow
2966,"(2, 3, 2, 1, 1, 2)",Brussels
2967,"(2, 3, 2, 1, 1, 3)",Glasgow
2968,"(2, 3, 2, 1, 2, 0)",Dresden
2969,"(2, 3, 2, 1, 2, 1)",Glasgow
2970,"(2, 3, 2, 1, 2, 2)",Glasgow
2971,"(2, 3, 2, 1, 2, 3)",Dresden
2972,"(2, 3, 2, 1, 3, 0)",Bergen
2973,"(2, 3, 2, 1, 3, 1)",Dresden
2974,"(2, 3, 2, 1, 3, 2)",Aachen
2975,"(2, 3, 2, 1, 3, 3)",Dresden
2976,"(2, 3, 2, 2, 0, 0)",Glasgow
2977,"(2, 3, 2, 2, 0, 1)",Canberra
2978,"(2, 3, 2, 2, 0, 2)",Glasgow
2979,"(2, 3, 2, 2, 0, 3)",Glasgow
2980,"(2, 3, 2, 2, 1, 0)",Glasgow
2981,"(2, 3, 2, 2, 1, 1)",Glasgow
2982,"(2, 3, 2, 2, 1, 2)",Dresden
2983,"(2, 3, 2, 2, 1, 3)",Glasgow
2984,"(2, 3, 2, 2, 2, 0)",Bergen
2985,"(2, 3, 2, 2, 2, 1)",Canberra
2986,"(2, 3, 2, 2, 2, 2)",Glasgow
2987,"(2, 3, 2, 2, 2, 3)",Stuttgart
2988,"(2, 3, 2, 2, 3, 0)",Dresden
2989,"(2, 3, 2, 2, 3, 1)",Aachen
2990,"(2, 3, 2, 2, 3, 2)",Stockholm
2991,"(2, 3, 2, 2, 3, 3)",Dresden
2992,"(2, 3, 2, 3, 0, 0)",Glasgow
2993,"(2, 3, 2, 3, 0, 1)",Glasgow
2994,"(2, 3, 2, 3, 0, 2)",Glasgow
2995,"(2, 3, 2, 3, 0, 3)",Brussels
2996,"(2, 3, 2, 3, 1, 0)",Bergen
2997,"(2, 3, 2, 3, 1, 1)",Dresden
2998,"(2, 3, 2, 3, 1, 2)",Dresden
2999,"(2, 3, 2, 3, 1, 3)",Glasgow
3000,"(2, 3, 2, 3, 2, 0)",Trondheim
3001,"(2, 3, 2, 3, 2, 1)",Dresden
3002,"(2, 3, 2, 3, 2, 2)",Glasgow
3003,"(2, 3, 2, 3, 2, 3)",Dresden
3004,"(2, 3, 2, 3, 3, 0)",Dresden
3005,"(2, 3, 2, 3, 3, 1)",Dresden
3006,"(2, 3, 2, 3, 3, 2)",Dresden
3007,"(2, 3, 2, 3, 3, 3)",Dresden
