,Weights,City
6429,"(2, 1, 0, 1, 3, 1)",Dresden
6430,"(2, 1, 0, 1, 3, 2)",Dresden
6431,"(2, 1, 0, 1, 3, 3)",The Hague
6432,"(2, 1, 0, 2, 0, 0)",Glasgow
6433,"(2, 1, 0, 2, 0, 1)",Basel
6434,"(2, 1, 0, 2, 0, 2)",Lausanne
6435,"(2, 1, 0, 2, 0, 3)",Glasgow
6436,"(2, 1, 0, 2, 1, 0)",Ottawa
6437,"(2, 1, 0, 2, 1, 1)",Basel
6438,"(2, 1, 0, 2, 1, 2)",Dresden
6439,"(2, 1, 0, 2, 1, 3)",Lausanne
6440,"(2, 1, 0, 2, 2, 0)",Ottawa
6441,"(2, 1, 0, 2, 2, 1)",Ottawa
6442,"(2, 1, 0, 2, 2, 2)",Lausanne
6443,"(2, 1, 0, 2, 2, 3)",Basel
6444,"(2, 1, 0, 2, 3, 0)",Ottawa
6445,"(2, 1, 0, 2, 3, 1)",Dresden
6446,"(2, 1, 0, 2, 3, 2)",Ottawa
6447,"(2, 1, 0, 2, 3, 3)",Dresden
6448,"(2, 1, 0, 3, 0, 0)",Dresden
6449,"(2, 1, 0, 3, 0, 1)",Newark
6450,"(2, 1, 0, 3, 0, 2)",Lausanne
6451,"(2, 1, 0, 3, 0, 3)",Glasgow
6452,"(2, 1, 0, 3, 1, 0)",Dresden
6453,"(2, 1, 0, 3, 1, 1)",Dresden
6454,"(2, 1, 0, 3, 1, 2)",Dresden
6455,"(2, 1, 0, 3, 1, 3)",Basel
6456,"(2, 1, 0, 3, 2, 0)",Ottawa
6457,"(2, 1, 0, 3, 2, 1)",Ottawa
6458,"(2, 1, 0, 3, 2, 2)",Dresden
6459,"(2, 1, 0, 3, 2, 3)",Dresden
6460,"(2, 1, 0, 3, 3, 0)",Ottawa
6461,"(2, 1, 0, 3, 3, 1)",Munich
6462,"(2, 1, 0, 3, 3, 2)",Dresden
6463,"(2, 1, 0, 3, 3, 3)",Dresden
6464,"(2, 1, 1, 0, 0, 0)",Glasgow
6465,"(2, 1, 1, 0, 0, 1)",Glasgow
6466,"(2, 1, 1, 0, 0, 2)",Glasgow
6467,"(2, 1, 1, 0, 0, 3)",Brussels
6468,"(2, 1, 1, 0, 1, 0)",Nashville
6469,"(2, 1, 1, 0, 1, 1)",Dresden
6470,"(2, 1, 1, 0, 1, 2)",Dresden
6471,"(2, 1, 1, 0, 1, 3)",Manchester
6472,"(2, 1, 1, 0, 2, 0)",Dresden
6473,"(2, 1, 1, 0, 2, 1)",Munich
6474,"(2, 1, 1, 0, 2, 2)",Dresden
6475,"(2, 1, 1, 0, 2, 3)",Dresden
6476,"(2, 1, 1, 0, 3, 0)",Ottawa
6477,"(2, 1, 1, 0, 3, 1)",Dresden
6478,"(2, 1, 1, 0, 3, 2)",Manchester
6479,"(2, 1, 1, 0, 3, 3)",Manchester
6480,"(2, 1, 1, 1, 0, 0)",Glasgow
6481,"(2, 1, 1, 1, 0, 1)",Dresden
6482,"(2, 1, 1, 1, 0, 2)",Brussels
6483,"(2, 1, 1, 1, 0, 3)",Glasgow
6484,"(2, 1, 1, 1, 1, 0)",Ottawa
6485,"(2, 1, 1, 1, 1, 1)",Ottawa
6486,"(2, 1, 1, 1, 1, 2)",Dresden
6487,"(2, 1, 1, 1, 1, 3)",Brussels
6488,"(2, 1, 1, 1, 2, 0)",Dresden
6489,"(2, 1, 1, 1, 2, 1)",Dresden
6490,"(2, 1, 1, 1, 2, 2)",Dresden
6491,"(2, 1, 1, 1, 2, 3)",Manchester
6492,"(2, 1, 1, 1, 3, 0)",Nashville
6493,"(2, 1, 1, 1, 3, 1)",Aachen
6494,"(2, 1, 1, 1, 3, 2)",Dresden
6495,"(2, 1, 1, 1, 3, 3)",Dresden
6496,"(2, 1, 1, 2, 0, 0)",Glasgow
6497,"(2, 1, 1, 2, 0, 1)",Glasgow
6498,"(2, 1, 1, 2, 0, 2)",Glasgow
6499,"(2, 1, 1, 2, 0, 3)",Brussels
6500,"(2, 1, 1, 2, 1, 0)",Ottawa
6501,"(2, 1, 1, 2, 1, 1)",Dresden
6502,"(2, 1, 1, 2, 1, 2)",Dresden
6503,"(2, 1, 1, 2, 1, 3)",The Hague
6504,"(2, 1, 1, 2, 2, 0)",Dresden
6505,"(2, 1, 1, 2, 2, 1)",Bergen
6506,"(2, 1, 1, 2, 2, 2)",Dresden
6507,"(2, 1, 1, 2, 2, 3)",Manchester
6508,"(2, 1, 1, 2, 3, 0)",Aachen
6509,"(2, 1, 1, 2, 3, 1)",Dresden
6510,"(2, 1, 1, 2, 3, 2)",Ottawa
6511,"(2, 1, 1, 2, 3, 3)",Dresden
6512,"(2, 1, 1, 3, 0, 0)",Canberra
6513,"(2, 1, 1, 3, 0, 1)",Glasgow
6514,"(2, 1, 1, 3, 0, 2)",Glasgow
6515,"(2, 1, 1, 3, 0, 3)",Glasgow
6516,"(2, 1, 1, 3, 1, 0)",Dresden
6517,"(2, 1, 1, 3, 1, 1)",Dresden
6518,"(2, 1, 1, 3, 1, 2)",Ottawa
6519,"(2, 1, 1, 3, 1, 3)",Dresden
6520,"(2, 1, 1, 3, 2, 0)",Dresden
6521,"(2, 1, 1, 3, 2, 1)",Berlin
6522,"(2, 1, 1, 3, 2, 2)",Dresden
6523,"(2, 1, 1, 3, 2, 3)",Dresden
6524,"(2, 1, 1, 3, 3, 0)",Aachen
6525,"(2, 1, 1, 3, 3, 1)",Dresden
6526,"(2, 1, 1, 3, 3, 2)",Munich
6527,"(2, 1, 1, 3, 3, 3)",Dresden
6528,"(2, 1, 2, 0, 0, 0)",Glasgow
6529,"(2, 1, 2, 0, 0, 1)",Nashville
6530,"(2, 1, 2, 0, 0, 2)",Glasgow
6531,"(2, 1, 2, 0, 0, 3)",Brussels
6532,"(2, 1, 2, 0, 1, 0)",Glasgow
6533,"(2, 1, 2, 0, 1, 1)",Glasgow
6534,"(2, 1, 2, 0, 1, 2)",Manchester
6535,"(2, 1, 2, 0, 1, 3)",Manchester
6536,"(2, 1, 2, 0, 2, 0)",Dresden
6537,"(2, 1, 2, 0, 2, 1)",Dresden
6538,"(2, 1, 2, 0, 2, 2)",Dresden
6539,"(2, 1, 2, 0, 2, 3)",Manchester
6540,"(2, 1, 2, 0, 3, 0)",Aachen
6541,"(2, 1, 2, 0, 3, 1)",Aachen
6542,"(2, 1, 2, 0, 3, 2)",Manchester
6543,"(2, 1, 2, 0, 3, 3)",Manchester
6544,"(2, 1, 2, 1, 0, 0)",Glasgow
6545,"(2, 1, 2, 1, 0, 1)",Glasgow
6546,"(2, 1, 2, 1, 0, 2)",Stuttgart
6547,"(2, 1, 2, 1, 0, 3)",Glasgow
6548,"(2, 1, 2, 1, 1, 0)",Dresden
6549,"(2, 1, 2, 1, 1, 1)",Dresden
6550,"(2, 1, 2, 1, 1, 2)",Dresden
6551,"(2, 1, 2, 1, 1, 3)",Brussels
6552,"(2, 1, 2, 1, 2, 0)",Dresden
6553,"(2, 1, 2, 1, 2, 1)",Dresden
6554,"(2, 1, 2, 1, 2, 2)",Manchester
6555,"(2, 1, 2, 1, 2, 3)",Manchester
6556,"(2, 1, 2, 1, 3, 0)",Dresden
6557,"(2, 1, 2, 1, 3, 1)",Dresden
6558,"(2, 1, 2, 1, 3, 2)",Aachen
6559,"(2, 1, 2, 1, 3, 3)",Dresden
6560,"(2, 1, 2, 2, 0, 0)",Glasgow
6561,"(2, 1, 2, 2, 0, 1)",Glasgow
6562,"(2, 1, 2, 2, 0, 2)",Glasgow
6563,"(2, 1, 2, 2, 0, 3)",Brussels
6564,"(2, 1, 2, 2, 1, 0)",Dresden
6565,"(2, 1, 2, 2, 1, 1)",Dresden
6566,"(2, 1, 2, 2, 1, 2)",Dresden
6567,"(2, 1, 2, 2, 1, 3)",Brussels
6568,"(2, 1, 2, 2, 2, 0)",Dresden
6569,"(2, 1, 2, 2, 2, 1)",Dresden
6570,"(2, 1, 2, 2, 2, 2)",Berlin
6571,"(2, 1, 2, 2, 2, 3)",Berlin
6572,"(2, 1, 2, 2, 3, 0)",Dresden
6573,"(2, 1, 2, 2, 3, 1)",Dresden
6574,"(2, 1, 2, 2, 3, 2)",Dresden
6575,"(2, 1, 2, 2, 3, 3)",Aachen
6576,"(2, 1, 2, 3, 0, 0)",Dresden
6577,"(2, 1, 2, 3, 0, 1)",Glasgow
6578,"(2, 1, 2, 3, 0, 2)",Glasgow
6579,"(2, 1, 2, 3, 0, 3)",Glasgow
6580,"(2, 1, 2, 3, 1, 0)",Glasgow
6581,"(2, 1, 2, 3, 1, 1)",Dresden
6582,"(2, 1, 2, 3, 1, 2)",Glasgow
6583,"(2, 1, 2, 3, 1, 3)",Manchester
6584,"(2, 1, 2, 3, 2, 0)",Nashville
6585,"(2, 1, 2, 3, 2, 1)",Glasgow
6586,"(2, 1, 2, 3, 2, 2)",Ottawa
6587,"(2, 1, 2, 3, 2, 3)",Aachen
6588,"(2, 1, 2, 3, 3, 0)",Dresden
6589,"(2, 1, 2, 3, 3, 1)",Dresden
6590,"(2, 1, 2, 3, 3, 2)",Aachen
6591,"(2, 1, 2, 3, 3, 3)",Aachen
6592,"(2, 1, 3, 0, 0, 0)",Glasgow
6593,"(2, 1, 3, 0, 0, 1)",Nashville
6594,"(2, 1, 3, 0, 0, 2)",Glasgow
6595,"(2, 1, 3, 0, 0, 3)",Glasgow
6596,"(2, 1, 3, 0, 1, 0)",Glasgow
6597,"(2, 1, 3, 0, 1, 1)",Nashville
6598,"(2, 1, 3, 0, 1, 2)",Dresden
6599,"(2, 1, 3, 0, 1, 3)",Brussels
6600,"(2, 1, 3, 0, 2, 0)",Nashville
6601,"(2, 1, 3, 0, 2, 1)",Dresden
6602,"(2, 1, 3, 0, 2, 2)",Dresden
6603,"(2, 1, 3, 0, 2, 3)",Nashville
6604,"(2, 1, 3, 0, 3, 0)",Dresden
6605,"(2, 1, 3, 0, 3, 1)",Nashville
6606,"(2, 1, 3, 0, 3, 2)",Manchester
6607,"(2, 1, 3, 0, 3, 3)",Manchester
6608,"(2, 1, 3, 1, 0, 0)",Glasgow
6609,"(2, 1, 3, 1, 0, 1)",Glasgow
6610,"(2, 1, 3, 1, 0, 2)",Glasgow
6611,"(2, 1, 3, 1, 0, 3)",Glasgow
6612,"(2, 1, 3, 1, 1, 0)",Dresden
6613,"(2, 1, 3, 1, 1, 1)",Dresden
6614,"(2, 1, 3, 1, 1, 2)",Dresden
6615,"(2, 1, 3, 1, 1, 3)",Brussels
6616,"(2, 1, 3, 1, 2, 0)",Dresden
6617,"(2, 1, 3, 1, 2, 1)",Manchester
6618,"(2, 1, 3, 1, 2, 2)",Manchester
6619,"(2, 1, 3, 1, 2, 3)",Manchester
6620,"(2, 1, 3, 1, 3, 0)",Dresden
6621,"(2, 1, 3, 1, 3, 1)",Dresden
6622,"(2, 1, 3, 1, 3, 2)",Dresden
6623,"(2, 1, 3, 1, 3, 3)",Manchester
6624,"(2, 1, 3, 2, 0, 0)",Glasgow
6625,"(2, 1, 3, 2, 0, 1)",Nashville
6626,"(2, 1, 3, 2, 0, 2)",Glasgow
6627,"(2, 1, 3, 2, 0, 3)",Glasgow
6628,"(2, 1, 3, 2, 1, 0)",Glasgow
6629,"(2, 1, 3, 2, 1, 1)",Glasgow
6630,"(2, 1, 3, 2, 1, 2)",Glasgow
6631,"(2, 1, 3, 2, 1, 3)",Manchester
6632,"(2, 1, 3, 2, 2, 0)",Nashville
6633,"(2, 1, 3, 2, 2, 1)",Manchester
6634,"(2, 1, 3, 2, 2, 2)",Dresden
6635,"(2, 1, 3, 2, 2, 3)",Dresden
6636,"(2, 1, 3, 2, 3, 0)",Aachen
6637,"(2, 1, 3, 2, 3, 1)",Aachen
6638,"(2, 1, 3, 2, 3, 2)",Nashville
6639,"(2, 1, 3, 2, 3, 3)",Oxford
6640,"(2, 1, 3, 3, 0, 0)",Glasgow
6641,"(2, 1, 3, 3, 0, 1)",Glasgow
6642,"(2, 1, 3, 3, 0, 2)",Brussels
6643,"(2, 1, 3, 3, 0, 3)",Glasgow
6644,"(2, 1, 3, 3, 1, 0)",Dresden
6645,"(2, 1, 3, 3, 1, 1)",Glasgow
6646,"(2, 1, 3, 3, 1, 2)",Nashville
6647,"(2, 1, 3, 3, 1, 3)",Manchester
6648,"(2, 1, 3, 3, 2, 0)",Nashville
6649,"(2, 1, 3, 3, 2, 1)",Nashville
6650,"(2, 1, 3, 3, 2, 2)",Glasgow
6651,"(2, 1, 3, 3, 2, 3)",Aachen
6652,"(2, 1, 3, 3, 3, 0)",Nashville
6653,"(2, 1, 3, 3, 3, 1)",Aachen
6654,"(2, 1, 3, 3, 3, 2)",Dresden
6655,"(2, 1, 3, 3, 3, 3)",Manchester
6656,"(2, 2, 0, 0, 0, 0)",Glasgow
6657,"(2, 2, 0, 0, 0, 1)",Glasgow
6658,"(2, 2, 0, 0, 0, 2)",Glasgow
6659,"(2, 2, 0, 0, 0, 3)",Brussels
6660,"(2, 2, 0, 0, 1, 0)",Dresden
6661,"(2, 2, 0, 0, 1, 1)",Newark
6662,"(2, 2, 0, 0, 1, 2)",Basel
6663,"(2, 2, 0, 0, 1, 3)",Lausanne
6664,"(2, 2, 0, 0, 2, 0)",Munich
6665,"(2, 2, 0, 0, 2, 1)",Dresden
6666,"(2, 2, 0, 0, 2, 2)",Munich
6667,"(2, 2, 0, 0, 2, 3)",Lausanne
6668,"(2, 2, 0, 0, 3, 0)",Dresden
6669,"(2, 2, 0, 0, 3, 1)",Dresden
6670,"(2, 2, 0, 0, 3, 2)",Dresden
6671,"(2, 2, 0, 0, 3, 3)",Dresden
6672,"(2, 2, 0, 1, 0, 0)",Glasgow
6673,"(2, 2, 0, 1, 0, 1)",Basel
6674,"(2, 2, 0, 1, 0, 2)",Glasgow
6675,"(2, 2, 0, 1, 0, 3)",Glasgow
6676,"(2, 2, 0, 1, 1, 0)",Munich
6677,"(2, 2, 0, 1, 1, 1)",Munich
6678,"(2, 2, 0, 1, 1, 2)",Munich
6679,"(2, 2, 0, 1, 1, 3)",Brussels
6680,"(2, 2, 0, 1, 2, 0)",Dresden
6681,"(2, 2, 0, 1, 2, 1)",Dresden
6682,"(2, 2, 0, 1, 2, 2)",Dresden
6683,"(2, 2, 0, 1, 2, 3)",Basel
6684,"(2, 2, 0, 1, 3, 0)",Dresden
6685,"(2, 2, 0, 1, 3, 1)",Munich
6686,"(2, 2, 0, 1, 3, 2)",Aachen
6687,"(2, 2, 0, 1, 3, 3)",Munich
6688,"(2, 2, 0, 2, 0, 0)",Glasgow
6689,"(2, 2, 0, 2, 0, 1)",Glasgow
6690,"(2, 2, 0, 2, 0, 2)",Glasgow
6691,"(2, 2, 0, 2, 0, 3)",Basel
6692,"(2, 2, 0, 2, 1, 0)",Dresden
6693,"(2, 2, 0, 2, 1, 1)",Munich
6694,"(2, 2, 0, 2, 1, 2)",Glasgow
6695,"(2, 2, 0, 2, 1, 3)",Lausanne
6696,"(2, 2, 0, 2, 2, 0)",Dresden
6697,"(2, 2, 0, 2, 2, 1)",Dresden
6698,"(2, 2, 0, 2, 2, 2)",Dresden
6699,"(2, 2, 0, 2, 2, 3)",Dresden
6700,"(2, 2, 0, 2, 3, 0)",Munich
6701,"(2, 2, 0, 2, 3, 1)",Dresden
6702,"(2, 2, 0, 2, 3, 2)",Dresden
6703,"(2, 2, 0, 2, 3, 3)",Basel
6704,"(2, 2, 0, 3, 0, 0)",Glasgow
6705,"(2, 2, 0, 3, 0, 1)",Basel
6706,"(2, 2, 0, 3, 0, 2)",Glasgow
6707,"(2, 2, 0, 3, 0, 3)",Glasgow
6708,"(2, 2, 0, 3, 1, 0)",Basel
6709,"(2, 2, 0, 3, 1, 1)",Munich
6710,"(2, 2, 0, 3, 1, 2)",Basel
6711,"(2, 2, 0, 3, 1, 3)",Dresden
6712,"(2, 2, 0, 3, 2, 0)",Dresden
6713,"(2, 2, 0, 3, 2, 1)",Dresden
6714,"(2, 2, 0, 3, 2, 2)",Munich
6715,"(2, 2, 0, 3, 2, 3)",Munich
6716,"(2, 2, 0, 3, 3, 0)",Dresden
6717,"(2, 2, 0, 3, 3, 1)",Dresden
6718,"(2, 2, 0, 3, 3, 2)",Dresden
6719,"(2, 2, 0, 3, 3, 3)",Dresden
6720,"(2, 2, 1, 0, 0, 0)",Dresden
6721,"(2, 2, 1, 0, 0, 1)",Glasgow
6722,"(2, 2, 1, 0, 0, 2)",Glasgow
6723,"(2, 2, 1, 0, 0, 3)",Glasgow
6724,"(2, 2, 1, 0, 1, 0)",Dresden
6725,"(2, 2, 1, 0, 1, 1)",Glasgow
6726,"(2, 2, 1, 0, 1, 2)",Dresden
6727,"(2, 2, 1, 0, 1, 3)",Brussels
6728,"(2, 2, 1, 0, 2, 0)",Dresden
6729,"(2, 2, 1, 0, 2, 1)",Ottawa
6730,"(2, 2, 1, 0, 2, 2)",Dresden
6731,"(2, 2, 1, 0, 2, 3)",Dresden
6732,"(2, 2, 1, 0, 3, 0)",Dresden
6733,"(2, 2, 1, 0, 3, 1)",Bergen
6734,"(2, 2, 1, 0, 3, 2)",Stuttgart
6735,"(2, 2, 1, 0, 3, 3)",Dresden
6736,"(2, 2, 1, 1, 0, 0)",Glasgow
6737,"(2, 2, 1, 1, 0, 1)",Glasgow
6738,"(2, 2, 1, 1, 0, 2)",Glasgow
6739,"(2, 2, 1, 1, 0, 3)",Brussels
6740,"(2, 2, 1, 1, 1, 0)",Dresden
6741,"(2, 2, 1, 1, 1, 1)",Glasgow
6742,"(2, 2, 1, 1, 1, 2)",Brussels
6743,"(2, 2, 1, 1, 1, 3)",Dresden
6744,"(2, 2, 1, 1, 2, 0)",Ottawa
6745,"(2, 2, 1, 1, 2, 1)",Dresden
6746,"(2, 2, 1, 1, 2, 2)",Ottawa
6747,"(2, 2, 1, 1, 2, 3)",Leeds
6748,"(2, 2, 1, 1, 3, 0)",Munich
6749,"(2, 2, 1, 1, 3, 1)",Dresden
6750,"(2, 2, 1, 1, 3, 2)",Dresden
6751,"(2, 2, 1, 1, 3, 3)",Dresden
6752,"(2, 2, 1, 2, 0, 0)",Glasgow
6753,"(2, 2, 1, 2, 0, 1)",Canberra
6754,"(2, 2, 1, 2, 0, 2)",Glasgow
6755,"(2, 2, 1, 2, 0, 3)",Glasgow
6756,"(2, 2, 1, 2, 1, 0)",Glasgow
6757,"(2, 2, 1, 2, 1, 1)",Dresden
6758,"(2, 2, 1, 2, 1, 2)",Glasgow
6759,"(2, 2, 1, 2, 1, 3)",Dresden
6760,"(2, 2, 1, 2, 2, 0)",Dresden
6761,"(2, 2, 1, 2, 2, 1)",Munich
6762,"(2, 2, 1, 2, 2, 2)",Dresden
6763,"(2, 2, 1, 2, 2, 3)",Manchester
6764,"(2, 2, 1, 2, 3, 0)",Munich
6765,"(2, 2, 1, 2, 3, 1)",Dresden
6766,"(2, 2, 1, 2, 3, 2)",Munich
6767,"(2, 2, 1, 2, 3, 3)",Stuttgart
6768,"(2, 2, 1, 3, 0, 0)",Glasgow
6769,"(2, 2, 1, 3, 0, 1)",Stuttgart
6770,"(2, 2, 1, 3, 0, 2)",Stuttgart
6771,"(2, 2, 1, 3, 0, 3)",Dresden
6772,"(2, 2, 1, 3, 1, 0)",Glasgow
6773,"(2, 2, 1, 3, 1, 1)",Dresden
6774,"(2, 2, 1, 3, 1, 2)",Canberra
6775,"(2, 2, 1, 3, 1, 3)",Brussels
6776,"(2, 2, 1, 3, 2, 0)",Stuttgart
6777,"(2, 2, 1, 3, 2, 1)",Dresden
6778,"(2, 2, 1, 3, 2, 2)",Dresden
6779,"(2, 2, 1, 3, 2, 3)",Stuttgart
6780,"(2, 2, 1, 3, 3, 0)",Munich
6781,"(2, 2, 1, 3, 3, 1)",Munich
6782,"(2, 2, 1, 3, 3, 2)",Bergen
6783,"(2, 2, 1, 3, 3, 3)",Munich
6784,"(2, 2, 2, 0, 0, 0)",Canberra
6785,"(2, 2, 2, 0, 0, 1)",Glasgow
6786,"(2, 2, 2, 0, 0, 2)",Brussels
6787,"(2, 2, 2, 0, 0, 3)",Brussels
6788,"(2, 2, 2, 0, 1, 0)",Dresden
6789,"(2, 2, 2, 0, 1, 1)",Glasgow
6790,"(2, 2, 2, 0, 1, 2)",Glasgow
6791,"(2, 2, 2, 0, 1, 3)",Dresden
6792,"(2, 2, 2, 0, 2, 0)",Dresden
6793,"(2, 2, 2, 0, 2, 1)",Dresden
6794,"(2, 2, 2, 0, 2, 2)",Dresden
6795,"(2, 2, 2, 0, 2, 3)",Dresden
6796,"(2, 2, 2, 0, 3, 0)",Dresden
6797,"(2, 2, 2, 0, 3, 1)",Ottawa
6798,"(2, 2, 2, 0, 3, 2)",Manchester
6799,"(2, 2, 2, 0, 3, 3)",Aachen
6800,"(2, 2, 2, 1, 0, 0)",Dresden
6801,"(2, 2, 2, 1, 0, 1)",Glasgow
6802,"(2, 2, 2, 1, 0, 2)",Brussels
6803,"(2, 2, 2, 1, 0, 3)",Glasgow
6804,"(2, 2, 2, 1, 1, 0)",Dresden
6805,"(2, 2, 2, 1, 1, 1)",Glasgow
6806,"(2, 2, 2, 1, 1, 2)",Dresden
6807,"(2, 2, 2, 1, 1, 3)",Glasgow
6808,"(2, 2, 2, 1, 2, 0)",Dresden
6809,"(2, 2, 2, 1, 2, 1)",Dresden
6810,"(2, 2, 2, 1, 2, 2)",Glasgow
6811,"(2, 2, 2, 1, 2, 3)",Leeds
6812,"(2, 2, 2, 1, 3, 0)",Dresden
6813,"(2, 2, 2, 1, 3, 1)",Dresden
6814,"(2, 2, 2, 1, 3, 2)",Aachen
6815,"(2, 2, 2, 1, 3, 3)",Manchester
6816,"(2, 2, 2, 2, 0, 0)",Glasgow
6817,"(2, 2, 2, 2, 0, 1)",Glasgow
6818,"(2, 2, 2, 2, 0, 2)",Glasgow
6819,"(2, 2, 2, 2, 0, 3)",Brussels
6820,"(2, 2, 2, 2, 1, 0)",Glasgow
6821,"(2, 2, 2, 2, 1, 1)",Glasgow
6822,"(2, 2, 2, 2, 1, 2)",Glasgow
6823,"(2, 2, 2, 2, 1, 3)",Dresden
6824,"(2, 2, 2, 2, 2, 0)",Dresden
6825,"(2, 2, 2, 2, 2, 1)",Dresden
6826,"(2, 2, 2, 2, 2, 2)",Dresden
6827,"(2, 2, 2, 2, 2, 3)",Dresden
6828,"(2, 2, 2, 2, 3, 0)",Bergen
6829,"(2, 2, 2, 2, 3, 1)",Dresden
6830,"(2, 2, 2, 2, 3, 2)",Leeds
6831,"(2, 2, 2, 2, 3, 3)",Manchester
6832,"(2, 2, 2, 3, 0, 0)",Edmonton
6833,"(2, 2, 2, 3, 0, 1)",Canberra
6834,"(2, 2, 2, 3, 0, 2)",Glasgow
6835,"(2, 2, 2, 3, 0, 3)",Glasgow
6836,"(2, 2, 2, 3, 1, 0)",Glasgow
6837,"(2, 2, 2, 3, 1, 1)",Canberra
6838,"(2, 2, 2, 3, 1, 2)",Dresden
6839,"(2, 2, 2, 3, 1, 3)",Glasgow
6840,"(2, 2, 2, 3, 2, 0)",Canberra
6841,"(2, 2, 2, 3, 2, 1)",Canberra
6842,"(2, 2, 2, 3, 2, 2)",Dresden
6843,"(2, 2, 2, 3, 2, 3)",Manchester
6844,"(2, 2, 2, 3, 3, 0)",Dresden
6845,"(2, 2, 2, 3, 3, 1)",Bergen
6846,"(2, 2, 2, 3, 3, 2)",Aachen
6847,"(2, 2, 2, 3, 3, 3)",Dresden
6848,"(2, 2, 3, 0, 0, 0)",Glasgow
6849,"(2, 2, 3, 0, 0, 1)",Glasgow
6850,"(2, 2, 3, 0, 0, 2)",Glasgow
6851,"(2, 2, 3, 0, 0, 3)",Glasgow
6852,"(2, 2, 3, 0, 1, 0)",Glasgow
6853,"(2, 2, 3, 0, 1, 1)",Glasgow
6854,"(2, 2, 3, 0, 1, 2)",Glasgow
6855,"(2, 2, 3, 0, 1, 3)",Manchester
6856,"(2, 2, 3, 0, 2, 0)",Stuttgart
6857,"(2, 2, 3, 0, 2, 1)",Dresden
6858,"(2, 2, 3, 0, 2, 2)",Nashville
6859,"(2, 2, 3, 0, 2, 3)",Manchester
6860,"(2, 2, 3, 0, 3, 0)",Dresden
6861,"(2, 2, 3, 0, 3, 1)",Dresden
6862,"(2, 2, 3, 0, 3, 2)",Dresden
6863,"(2, 2, 3, 0, 3, 3)",Manchester
6864,"(2, 2, 3, 1, 0, 0)",Canberra
6865,"(2, 2, 3, 1, 0, 1)",Glasgow
6866,"(2, 2, 3, 1, 0, 2)",Glasgow
6867,"(2, 2, 3, 1, 0, 3)",Brussels
6868,"(2, 2, 3, 1, 1, 0)",Glasgow
6869,"(2, 2, 3, 1, 1, 1)",Glasgow
6870,"(2, 2, 3, 1, 1, 2)",Glasgow
6871,"(2, 2, 3, 1, 1, 3)",Brussels
6872,"(2, 2, 3, 1, 2, 0)",Dresden
6873,"(2, 2, 3, 1, 2, 1)",Stuttgart
6874,"(2, 2, 3, 1, 2, 2)",Manchester
6875,"(2, 2, 3, 1, 2, 3)",Stuttgart
6876,"(2, 2, 3, 1, 3, 0)",Aachen
6877,"(2, 2, 3, 1, 3, 1)",Dresden
6878,"(2, 2, 3, 1, 3, 2)",Dresden
6879,"(2, 2, 3, 1, 3, 3)",Berlin
6880,"(2, 2, 3, 2, 0, 0)",Glasgow
6881,"(2, 2, 3, 2, 0, 1)",Glasgow
6882,"(2, 2, 3, 2, 0, 2)",Glasgow
6883,"(2, 2, 3, 2, 0, 3)",Glasgow
6884,"(2, 2, 3, 2, 1, 0)",Dresden
6885,"(2, 2, 3, 2, 1, 1)",Dresden
6886,"(2, 2, 3, 2, 1, 2)",Glasgow
6887,"(2, 2, 3, 2, 1, 3)",Dresden
6888,"(2, 2, 3, 2, 2, 0)",Nashville
6889,"(2, 2, 3, 2, 2, 1)",Bergen
6890,"(2, 2, 3, 2, 2, 2)",Manchester
6891,"(2, 2, 3, 2, 2, 3)",Manchester
6892,"(2, 2, 3, 2, 3, 0)",Aachen
6893,"(2, 2, 3, 2, 3, 1)",Nashville
6894,"(2, 2, 3, 2, 3, 2)",Manchester
6895,"(2, 2, 3, 2, 3, 3)",Dresden
6896,"(2, 2, 3, 3, 0, 0)",Glasgow
6897,"(2, 2, 3, 3, 0, 1)",Glasgow
6898,"(2, 2, 3, 3, 0, 2)",Glasgow
6899,"(2, 2, 3, 3, 0, 3)",Dresden
6900,"(2, 2, 3, 3, 1, 0)",Nashville
6901,"(2, 2, 3, 3, 1, 1)",Dresden
6902,"(2, 2, 3, 3, 1, 2)",Dresden
6903,"(2, 2, 3, 3, 1, 3)",Aachen
6904,"(2, 2, 3, 3, 2, 0)",Dresden
6905,"(2, 2, 3, 3, 2, 1)",Aachen
6906,"(2, 2, 3, 3, 2, 2)",Manchester
6907,"(2, 2, 3, 3, 2, 3)",Aachen
6908,"(2, 2, 3, 3, 3, 0)",Nashville
6909,"(2, 2, 3, 3, 3, 1)",Dresden
6910,"(2, 2, 3, 3, 3, 2)",Bergen
6911,"(2, 2, 3, 3, 3, 3)",Stuttgart
6912,"(2, 3, 0, 0, 0, 0)",Glasgow
6913,"(2, 3, 0, 0, 0, 1)",Glasgow
6914,"(2, 3, 0, 0, 0, 2)",Brussels
6915,"(2, 3, 0, 0, 0, 3)",Brussels
6916,"(2, 3, 0, 0, 1, 0)",Glasgow
6917,"(2, 3, 0, 0, 1, 1)",Dresden
6918,"(2, 3, 0, 0, 1, 2)",Dresden
6919,"(2, 3, 0, 0, 1, 3)",Lausanne
6920,"(2, 3, 0, 0, 2, 0)",Dresden
6921,"(2, 3, 0, 0, 2, 1)",Stuttgart
6922,"(2, 3, 0, 0, 2, 2)",Dresden
